,section,gender,ageGroup,educationLvl,economicSituation,nationality,residence,leg_count,leg_0_activity,leg_0_distance,leg_0_mode,leg_0_departure,leg_0_arrival,leg_0_x,leg_0_y,leg_1_activity,leg_1_distance,leg_1_mode,leg_1_departure,leg_1_arrival,leg_1_x,leg_1_y,leg_2_activity,leg_2_distance,leg_2_mode,leg_2_departure,leg_2_arrival,leg_2_x,leg_2_y,leg_3_activity,leg_3_distance,leg_3_mode,leg_3_departure,leg_3_arrival,leg_3_x,leg_3_y,leg_4_activity,leg_4_distance,leg_4_mode,leg_4_departure,leg_4_arrival,leg_4_x,leg_4_y,leg_5_activity,leg_5_distance,leg_5_mode,leg_5_departure,leg_5_arrival,leg_5_x,leg_5_y,leg_6_activity,leg_6_distance,leg_6_mode,leg_6_departure,leg_6_arrival,leg_6_x,leg_6_y,leg_7_activity,leg_7_distance,leg_7_mode,leg_7_departure,leg_7_arrival,leg_7_x,leg_7_y,leg_8_activity,leg_8_distance,leg_8_mode,leg_8_departure,leg_8_arrival,leg_8_x,leg_8_y,leg_9_activity,leg_9_distance,leg_9_mode,leg_9_departure,leg_9_arrival,leg_9_x,leg_9_y,leg_10_activity,leg_10_distance,leg_10_mode,leg_10_departure,leg_10_arrival,leg_10_x,leg_10_y,leg_11_activity,leg_11_distance,leg_11_mode,leg_11_departure,leg_11_arrival,leg_11_x,leg_11_y,leg_12_activity,leg_12_distance,leg_12_mode,leg_12_departure,leg_12_arrival,leg_12_x,leg_12_y,leg_13_activity,leg_13_distance,leg_13_mode,leg_13_departure,leg_13_arrival,leg_13_x,leg_13_y,leg_14_activity,leg_14_distance,leg_14_mode,leg_14_departure,leg_14_arrival,leg_14_x,leg_14_y,leg_15_activity,leg_15_distance,leg_15_mode,leg_15_departure,leg_15_arrival,leg_15_x,leg_15_y,leg_16_activity,leg_16_distance,leg_16_mode,leg_16_departure,leg_16_arrival,leg_16_x,leg_16_y
3601,131704006,Female,75+,2 Basic,Worker 3 sec,Portuguese,Live abroad,6,take_someone_somewhere,12608.0,car,09:00:00,10:00:00,-44104.47809032262,175576.56018303093,home,13289.0,car,12:00:00,13:10:00,-42796.38030385723,162048.89218015547,personal_issues,8435.0,pt,13:40:00,14:40:00,-38810.28889332863,170467.4059048447,personal_issues,21486.0,pt,15:04:00,15:56:00,-34890.48298729583,181902.8997670886,personal_issues,1153.0,pt,16:05:00,16:13:00,-54806.08558597761,172506.61856510505,home,13942.0,pt,17:00:00,18:06:00,-42796.38030385723,162048.89218015547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,131712001,Female,50-54,Undergradute+,Reformed,Portuguese,Live abroad,4,take_someone_somewhere,2599.0,car,08:10:00,08:20:00,-37320.35437546577,162945.5080134808,home,3491.0,car,08:21:00,08:26:00,-38333.388784030285,161635.3411896153,work,2599.0,pt,09:00:00,09:02:00,-35109.40120739999,162695.2677250672,home,3491.0,pt,20:00:00,20:02:00,-38333.388784030285,161635.3411896153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,131022001,Female,50-54,3 Basic,Inactive,Portuguese,Live in Portugal,5,groceries,6685.0,car,09:30:00,09:35:00,-38740.60484919309,167696.0368243239,groceries,5751.05,car,12:30:00,12:35:00,-39579.167704761545,161981.045788618,home,5178.0,car,12:45:00,12:55:00,-21346.781576202207,171711.19686220304,visit_friend_family,6685.0,car,15:00:00,15:10:00,-16615.546616952826,168101.7325474206,home,5178.0,car,20:30:00,20:40:00,-21346.781576202207,171711.19686220304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,131505006,Male,60-64,Highschool,Students,Portuguese,Live in Portugal,2,work,8807.0,pt,09:00:00,10:30:00,-24120.99410441622,171531.07168540635,home,8972.0,pt,17:00:00,18:00:00,-32833.396467317165,170527.72440346534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,131727002,Female,55-59,3 Basic,Inactive,Portuguese,Live in Portugal,2,work,7859.055,car,08:00:00,08:29:45,-32791.27115122837,164622.88263568602,home,7859.055,car,18:00:00,18:22:38,-39030.60160891682,159592.56733401096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,131729003,Female,45-49,1 Basic,Domestic,Portuguese,Live in Portugal,3,work,1296.0,car,07:30:00,08:00:00,-33936.191440421644,156512.96197701312,groceries,3765.0,pt,17:20:00,17:55:00,-39579.167704761545,161981.045788618,home,3238.0,car,19:00:00,19:35:00,-32239.185383699438,154997.2843827168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,131503008,Male,60-64,Highschool,Worker 2 sec,Portuguese,Live in Portugal,2,work,1595.0,car,07:15:00,07:35:00,-37814.96789747617,166492.58654550748,home,1595.0,car,18:00:00,18:10:00,-34959.90454804819,170755.3751280665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,131634002,Female,35-39,Highschool,Reformed,Portuguese,Live in Portugal,4,take_someone_somewhere,19006.0,car,07:20:00,07:50:00,-28704.01846532637,188040.79999995235,work,4912.0,car,07:55:00,08:15:00,-41215.04971503212,202075.144530607,take_someone_somewhere,3861.0,car,19:15:00,19:35:00,-42970.3219762877,197621.82497424545,home,17563.0,car,19:45:00,20:20:00,-47044.310127320896,186896.12578743123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,010702008,Male,20-24,Highschool,Worker 2 sec,Portuguese,Live in Portugal,2,groceries,7368.0,car,14:30:00,14:55:00,-33905.178338830236,144991.33763106176,home,7697.0,car,17:30:00,17:55:00,-42895.43086417178,149168.05515020018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,130812016,Male,50-54,Highschool,Domestic,Portuguese,Live in Portugal,2,home,1061.0,car,10:30:00,10:35:00,-45182.72754124846,169189.57185008336,work,1061.0,car,14:35:00,14:40:00,-45681.74574689714,168932.12266203007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,010917004,Female,65-69,Undergradute+,Inactive,Portuguese,Live in Portugal,2,leasure_collective,272.0,car,09:30:00,09:32:43,-37942.02807525213,148016.93530559185,home,272.0,car,12:00:00,12:02:43,-37812.90682232671,147748.56830472796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,011310002,Male,25-29,No education,Inactive,Portuguese,Live in Portugal,5,take_someone_somewhere,867.0,car,09:00:00,09:05:00,-24912.466014483874,125241.10447101653,visit_friend_family,958.0,car,09:05:00,09:10:00,-24681.247549398402,125413.15378196105,home,1633.0,car,12:00:00,12:08:00,-25301.21747034449,126015.35346117809,take_someone_somewhere,867.0,car,17:30:00,17:35:00,-26570.693420364903,126505.80466038031,home,867.0,car,17:50:00,17:55:00,-25301.21747034449,126015.35346117809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,131210019,Male,25-29,No education,Reformed,Portuguese,Live in Portugal,4,home,3082.0,car,01:00:00,01:10:00,-40070.26425648622,166631.61402877222,work,3255.0,car,14:30:00,14:45:00,-42342.15696005286,164381.29714762841,home,6958.0,car,18:30:00,18:50:00,-40070.26425648622,166631.61402877222,eat_out,2560.0,car,22:00:00,22:10:00,-41459.839602544576,163828.3955514626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,130408028,Female,70-74,No education,Worker 3 sec,Portuguese,Live in Portugal,2,home,6609.0,car,12:00:00,12:15:00,-34706.6711221939,168358.0056812073,take_someone_somewhere,6609.0,car,14:54:00,15:09:00,-27695.40053768511,166781.26460026688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,130408014,Male,75+,1 Basic,Students,Portuguese,Live in Portugal,2,groceries,250.0,car,09:00:00,09:02:30,-38740.60484919309,167696.0368243239,home,250.0,car,11:00:00,11:02:30,-35860.54374777939,167182.2645440395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,011315001,Female,55-59,Highschool,Worker 3 sec,Portuguese,Live abroad,2,work,3466.0,car,08:45:00,09:00:00,-29311.255069164614,130014.93329693726,home,3700.0,car,16:30:00,16:45:00,-33098.590863372076,131564.0430917046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,130609008,Male,60-64,1 Basic,Reformed,Portuguese,Live abroad,4,work,7613.0,car,09:30:00,09:45:00,-53169.09156281567,172739.8850687542,home,6112.0,car,11:00:00,11:15:00,-44902.906253471556,174162.75205175343,groceries,11467.0,car,19:30:00,19:45:00,-38742.210231381054,167689.3661361399,home,10037.0,car,22:30:00,22:45:00,-44902.906253471556,174162.75205175343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,131217042,Female,30-34,Highschool,Worker 3 sec,Portuguese,Live in Portugal,3,work,22222.0,car,07:20:00,08:20:00,-28888.12279047501,185484.50312951728,work,15000.0,car,20:30:00,20:40:00,-23410.943069346366,165055.995645447,home,22222.0,car,20:50:00,21:50:00,-39965.691685420665,165928.7310026814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,131009001,Female,35-39,No education,Inactive,Portuguese,Live in Portugal,2,home,2331.0,car,20:00:00,20:30:00,-19223.134048937085,172619.59520273018,work,2331.0,car,04:30:00,05:00:00,-20519.39423401095,174811.85360226972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,131729002,Female,50-54,2 Basic,Students,Portuguese,Live in Portugal,2,work,664.0,car,09:00:00,09:15:00,-34128.804129479104,153977.4818281626,home,2296.0,car,17:00:00,17:20:00,-34670.12388247088,153512.20030211125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,131628016,Male,70-74,Highschool,Inactive,Portuguese,Live in Portugal,3,visit_friend_family,22222.0,car,11:00:00,11:45:00,-71823.23149878377,178319.38637305537,eat_out,8984.0,car,13:30:00,13:50:00,-65387.70393902791,199603.7427225908,home,22222.0,car,15:30:00,16:15:00,-52127.19754279653,188224.93204109278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,130813012,Female,75+,No education,Students,Portuguese,Live in Portugal,4,leasure_collective,2995.0,car,09:00:00,09:10:00,-48684.73855051857,176798.60775305083,eat_out,7225.0,car,10:30:00,10:45:00,-47682.783485375636,179969.38276562118,groceries,3563.0,car,12:50:00,13:00:00,-46415.11891571538,171224.0956440385,home,2567.0,car,13:05:00,13:15:00,-49119.75997640833,174537.39716407633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,131723010,Male,35-39,3 Basic,Students,Portuguese,Live in Portugal,2,work,2709.21,car,08:00:00,08:40:00,-41647.44490282489,158628.08956391693,home,15403.0,car,18:00:00,18:40:00,-38057.70847492507,159331.44246774292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,131315022,Female,45-49,2 Basic,Inactive,Portuguese,Live in Portugal,2,home,393.0,car,20:30:00,20:33:55,-52642.154395937956,190002.98509888374,leasure_collective,393.0,car,22:43:55,22:47:50,-52781.864053716934,189763.67136091684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,011902001,Female,70-74,Highschool,Reformed,Portuguese,Live in Portugal,2,leasure_collective,1582.0,car,14:00:00,14:30:00,-21580.500908903163,131744.64305385813,home,1582.0,car,16:30:00,17:00:00,-21968.881642251123,130315.36979179167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,131503005,Male,40-44,Highschool,Students,Portuguese,Live in Portugal,2,home,13874.0,car,23:50:00,00:05:00,-34775.256385685025,171783.4170209097,work,21407.0,pt,09:12:00,09:42:00,-52197.90873947984,183331.3890717734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,130601010,Female,55-59,3 Basic,Inactive,Portuguese,Live abroad,2,other,22222.0,car,06:45:00,07:25:00,-52259.28239793352,186980.49651971998,home,22222.0,car,09:20:00,10:00:00,-36575.00667794063,171593.10936669842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,131013001,Male,50-54,3 Basic,Students,Portuguese,Live in Portugal,2,work,5855.0,pt,08:00:00,08:20:00,-21588.19439022166,169621.42749348437,home,5130.0,pt,19:00:00,19:20:00,-25388.16619992028,173313.39884451395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,010908002,Female,20-24,No education,Worker 3 sec,Portuguese,Live abroad,2,school,4659.83,car,08:20:00,08:25:00,-38934.04759898596,167982.89566757286,home,4659.83,car,13:25:00,13:30:00,-34243.52019271607,138322.67712016607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,010935007,Female,70-74,3 Basic,Students,Portuguese,Live in Portugal,2,visit_friend_family,4261.0,car,15:00:00,15:20:00,-33732.860023006564,135006.6470588802,home,8855.0,car,16:30:00,16:45:00,-35757.79079734539,139728.24961635013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,010926004,Female,30-34,3 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,visit_friend_family,3254.0,car,09:45:00,09:55:00,-35107.86038394317,141247.56562561938,home,4412.0,car,15:00:00,15:10:00,-34981.20411251551,144550.59106605445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,130601001,Male,60-64,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,home,2302.0,car,18:45:00,18:55:00,-35662.82956313205,170692.15419897714,work,2302.0,car,22:55:00,23:05:00,-37814.96789747617,166492.58654550748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,131712018,Female,55-59,Highschool,Worker 2 sec,Portuguese,Live in Portugal,2,home,1786.14,car,00:05:00,00:22:51,-38090.41257851472,161367.2179474164,personal_issues,1786.14,car,01:32:51,01:50:42,-37354.44306233398,160385.52602474543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,131211023,Female,30-34,Highschool,Reformed,Portuguese,Live in Portugal,2,visit_friend_family,22222.0,car,11:30:00,12:10:00,-23011.338394449616,156640.38208939962,home,22222.0,car,19:45:00,20:25:00,-42224.15958304587,166990.45501667913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,131505003,Female,70-74,1 Basic,Inactive,Portuguese,Live in Portugal,2,groceries,2454.0,car,11:10:00,11:25:00,-38740.60484919309,167696.0368243239,home,2454.0,car,12:10:00,12:25:00,-32130.312720517122,169613.74399501213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,131218001,Female,45-49,3 Basic,Worker 3 sec,Portuguese,Live abroad,4,groceries,2828.0,car,09:30:00,09:40:00,-40329.081131959494,164179.25188417625,home,2766.0,car,11:00:00,11:10:00,-43691.597983247004,164551.0663026575,work,4981.0,car,14:01:00,14:15:00,-39795.389744870765,162013.791052227,home,4540.0,car,16:00:00,16:14:00,-43691.597983247004,164551.0663026575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,131211025,Female,50-54,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,work,11090.0,car,07:30:00,08:00:00,-37814.96789747617,166492.58654550748,home,10940.0,car,18:00:00,18:30:00,-43801.46998328572,166211.5115293033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,010935002,Male,65-69,Highschool,Worker 2 sec,Portuguese,Live in Portugal,3,groceries,7096.0,car,10:30:00,10:35:00,-33905.178338830236,144991.33763106176,groceries,3605.13,car,12:10:00,12:15:00,-33905.178338830236,144991.33763106176,home,5808.0,car,12:15:00,12:20:00,-36639.56787102698,139922.6263351151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,131717005,Male,75+,1 Basic,Worker 3 sec,Portuguese,Live abroad,4,eat_out,2156.0,car,11:00:00,11:05:00,-42451.88637600667,152387.7964410464,home,2179.0,car,11:30:00,11:40:00,-40148.922387457744,151245.63589637002,workout,1194.0,car,14:30:00,14:50:00,-41456.505521389896,151273.6992916516,home,1193.0,car,15:30:00,15:50:00,-40148.922387457744,151245.63589637002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,130408032,Female,65-69,1 Basic,Worker 3 sec,Portuguese,Live abroad,2,groceries,2223.0,car,09:15:00,09:30:00,-38740.60484919309,167696.0368243239,home,2223.0,car,11:00:00,11:15:00,-35152.21012853693,166916.63004741474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,130415026,Male,75+,2 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,home,1700.0,car,21:00:00,22:00:00,-33923.10011562844,163075.56268474873,groceries,1700.0,car,01:29:00,02:29:00,-39579.167704761545,161981.045788618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,131315022,Male,40-44,Undergradute+,Inactive,Portuguese,Live in Portugal,2,home,11225.0,car,15:00:00,15:20:00,-52802.745240230164,190076.2743296967,work,11225.0,car,23:20:00,23:40:00,-55540.906352476006,201613.90977180487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,131211018,Male,45-49,2 Basic,Reformed,Portuguese,Live in Portugal,2,home,10610.0,car,18:00:00,18:30:00,-42678.693644654406,167556.23995068928,work,10610.0,car,22:30:00,23:00:00,-33058.50624999443,163690.5822132831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,130408028,Female,55-59,2 Basic,Inactive,Portuguese,Live in Portugal,2,take_someone_somewhere,9508.0,car,10:30:00,10:50:00,-33785.52454235971,177674.26828965277,home,9837.0,car,11:30:00,12:00:00,-34609.13039611368,167651.24649886097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,131730029,Female,30-34,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,7,work,1870.0,car,08:05:00,08:10:00,-41097.87569304416,161051.2384641053,take_someone_somewhere,2148.0,car,08:10:00,08:15:00,-43009.7082238001,160401.39699882033,work,1802.0,car,08:15:00,08:20:00,-41632.794360343134,158957.00228519147,home,2111.0,car,12:30:00,12:40:00,-39963.791516122394,162938.87083126593,work,1870.0,car,13:20:00,13:27:00,-38712.81293038932,158371.43617466695,take_someone_somewhere,2148.0,car,17:30:00,17:42:00,-38377.344158763946,160859.30741013444,home,2301.0,car,17:45:00,17:50:00,-39963.791516122394,162938.87083126593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,131731003,Female,25-29,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,4,visit_friend_family,1947.0,car,14:00:00,14:10:00,-37822.88770056527,158056.8712089352,home,1421.0,car,14:30:00,14:40:00,-38097.2682540762,155481.91448835374,around_the_block,729.0,car,14:50:00,15:05:00,-38734.3626500892,154875.127975845,home,729.0,car,16:00:00,16:15:00,-38097.2682540762,155481.91448835374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,011302002,Female,60-64,3 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,home,1703.0,car,18:00:00,18:25:00,-25238.93973524873,138058.32767916037,work,1703.0,car,02:25:00,02:50:00,-37814.96789747617,166492.58654550748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,130412011,Male,20-24,Undergradute+,Students,Portuguese,Live in Portugal,2,groceries,3761.0,car,15:00:00,15:30:00,-38740.60484919309,167696.0368243239,home,3761.0,car,16:55:00,17:20:00,-34693.968460762066,169396.01750645088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,130814040,Male,35-39,Undergradute+,Worker 3 sec,Portuguese,Live in Portugal,2,work,17920.0,car,10:30:00,11:00:00,-26190.747399782984,161789.14531107788,home,18248.0,car,20:45:00,21:15:00,-43409.36712264468,168877.2509548836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,131725007,Female,10-14,3 Basic,Students,Portuguese,Live in Portugal,2,school,5502.0,car,07:30:00,08:20:00,-42269.34264686119,148256.5432917516,home,5637.0,car,17:30:00,18:20:00,-36602.78014614673,150947.6712318538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,131437006,Female,40-44,Undergradute+,Reformed,Portuguese,Live in Portugal,4,take_someone_somewhere,318.0,car,08:30:00,08:33:10,-30756.534635803237,186034.10974597587,home,318.0,car,08:40:00,08:43:10,-30619.248527484167,186374.6188741534,work,9550.0,car,09:30:00,09:50:00,-22113.795417132224,188806.15862388065,home,8310.0,car,12:00:00,12:25:00,-30619.248527484167,186374.6188741534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,130814003,Female,25-29,Highschool,Students,Portuguese,Live in Portugal,4,work,10520.0,car,07:46:00,08:06:00,-43722.655023949344,179008.55362620868,personal_issues,6298.0,car,20:04:00,20:21:00,-34800.40723860001,183981.25779639077,eat_out,3486.0,car,20:50:00,21:04:00,-35288.89436995174,179656.2484057885,home,11695.0,car,22:00:00,22:20:00,-39328.664739604574,168859.05915534805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
